id,year,file,line_number,date_start,date_end,beneficiary,orgao,orgao_pagador,destination,objective,pcdp,status,urgent,urgency_reason,diarias,passagens,devolucao,outros,total,category,confidence,counted_in_direct_total,source_label,source_url,evidence,expense_type,expense_label,simple_explanation,waste_signal,date_start_iso,payment_breakdown,ticket_details,route_segments
2023-0000000000018715300-73562,2023,2023_Viagem.csv,73562,28/02/2023,03/03/2023,CARLOS EDUARDO RODRIGUES FILHO,Presidência da República,Presidência da República - Unidades com vínculo direto,RIO DE JANEIRO/RJ,"Acompanhar a Primeira Dama em cerimônia de posse da Presidenta Maria Marighelle e da Diretoria Colegiada da FUNARTE - Fundação Nacional de Artes, vinculada ao Ministério da Cultura, a realizar às 19h do dia 02/03.",000164/23,Realizada,SIM,A demanda chegou na data de hoje,1612.21,4609.46,0.0,0.0,6221.67,agenda_com_mencao,média,False,Portal da Transparência — Download de Viagens 2023 (2023_Viagem.csv:73562),https://portaldatransparencia.gov.br/download-de-dados/viagens/2023,"0000000000018715300;000164/23;Realizada;SIM;A demanda chegou na data de hoje;20000;Presidência da República;20000;Presidência da República - Unidades com vínculo direto;***.453.647-**;CARLOS EDUARDO RODRIGUES FILHO;;CCX-0215;CCX-0215;28/02/2023;03/03/2023;RIO DE JANEIRO/RJ;Acompanhar a Primeira Dama em cerimônia de posse da Presidenta Maria Marighelle e da Diretoria Colegiada da FUNARTE - Fundação Nacional de Artes, vinculada ao Ministério da Cultura, a realizar às 19h do dia 02/03.;1612,21;4609,46;0,00;0,00",passagens_aereas,Passagens / deslocamento,"Maior parte do valor está em passagens/deslocamento, segundo o CSV oficial de viagens.",agenda/evento,2023-02-28,"{'DIÁRIAS': 1612.21, 'PASSAGEM': 4609.46}","[{'transport': 'Aéreo', 'origin': 'BRASÍLIA, DISTRITO FEDERAL, BRASIL', 'destination': 'RIO DE JANEIRO, RIO DE JANEIRO, BRASIL', 'return_origin': 'Sem informação, Sem informação, Sem informação', 'return_destination': 'Sem informação, Sem informação, Sem informação', 'issue_date': '28/02/2023', 'value': 2425.27}, {'transport': 'Aéreo', 'origin': 'RIO DE JANEIRO, RIO DE JANEIRO, BRASIL', 'destination': 'BRASÍLIA, DISTRITO FEDERAL, BRASIL', 'return_origin': 'Sem informação, Sem informação, Sem informação', 'return_destination': 'Sem informação, Sem informação, Sem informação', 'issue_date': '28/02/2023', 'value': 2184.19}]","[{'sequence': '1', 'origin_date': '28/02/2023', 'origin': 'BRASÍLIA, DISTRITO FEDERAL, BRASIL', 'destination_date': '03/03/2023', 'destination': 'RIO DE JANEIRO, RIO DE JANEIRO, BRASIL', 'transport': 'Aéreo', 'daily_allowances': '3,00', 'mission': 'Sim'}, {'sequence': '2', 'origin_date': '03/03/2023', 'origin': 'RIO DE JANEIRO, RIO DE JANEIRO, BRASIL', 'destination_date': '03/03/2023', 'destination': 'BRASÍLIA, DISTRITO FEDERAL, BRASIL', 'transport': 'Aéreo', 'daily_allowances': '0,50', 'mission': 'Não'}]"
2023-0000000000019573415-762474,2023,2023_Viagem.csv,762474,27/11/2023,05/12/2023,ROSANGELA DA SILVA,Presidência da República,Presidência da República - Unidades com vínculo direto,"Riad/Arábia Saudita, Dubai/Emirados Árabes, Berlim/Alemanha","Integrar comitiva presidencial a cidade de Riad, Reino da Arábia Saudita. Comitiva em Dubai, Emirados Árabe Unidos - e comitiva em Berlim, Alemanha.",001710/23,Realizada,SIM,a demanda chegou na data de hoje,0.0,1624.17,0.0,229.57,1853.74,gasto_direto_em_comitiva,média,False,Portal da Transparência — Download de Viagens 2023 (2023_Viagem.csv:762474),https://portaldatransparencia.gov.br/download-de-dados/viagens/2023,"0000000000019573415;001710/23;Realizada;SIM;a demanda chegou na data de hoje;20000;Presidência da República;20000;Presidência da República - Unidades com vínculo direto;***.222.419-**;ROSANGELA DA SILVA;;-1;Sem informação;27/11/2023;05/12/2023;Riad/Arábia Saudita, Dubai/Emirados Árabes, Berlim/Alemanha;Integrar comitiva presidencial a cidade de Riad, Reino da Arábia Saudita. Comitiva em Dubai, Emirados Árabe Unidos - e comitiva em Berlim, Alemanha.;0,00;1624,17;0,00;229,57",passagens_aereas,Passagens / deslocamento,"Maior parte do valor está em passagens/deslocamento, segundo o CSV oficial de viagens.",viagem internacional cara,2023-11-27,"{'Serviço correlato: seguro': 229.57, 'PASSAGEM': 1624.17}","[{'transport': 'Aéreo', 'origin': 'Riad, Arábia Saudita', 'destination': 'Dubai, Emirados Árabes', 'return_origin': 'Sem informação, Sem informação, Sem informação', 'return_destination': 'Sem informação, Sem informação, Sem informação', 'issue_date': '24/11/2023', 'value': 1624.17}]","[{'sequence': '4', 'origin_date': '03/12/2023', 'origin': 'Berlim, Alemanha', 'destination_date': '05/12/2023', 'destination': 'BRASÍLIA, DISTRITO FEDERAL, BRASIL', 'transport': 'Veículo Oficial', 'daily_allowances': '0,00', 'mission': 'Não'}, {'sequence': '3', 'origin_date': '29/11/2023', 'origin': 'Dubai, Emirados Árabes', 'destination_date': '03/12/2023', 'destination': 'Berlim, Alemanha', 'transport': 'Veículo Oficial', 'daily_allowances': '0,00', 'mission': 'Sim'}, {'sequence': '2', 'origin_date': '28/11/2023', 'origin': 'Riad, Arábia Saudita', 'destination_date': '29/11/2023', 'destination': 'Dubai, Emirados Árabes', 'transport': 'Aéreo', 'daily_allowances': '0,00', 'mission': 'Sim'}, {'sequence': '1', 'origin_date': '27/11/2023', 'origin': 'BRASÍLIA, DISTRITO FEDERAL, BRASIL', 'destination_date': '28/11/2023', 'destination': 'Riad, Arábia Saudita', 'transport': 'Veículo Oficial', 'daily_allowances': '0,00', 'mission': 'Sim'}]"
2023-0000000000019126184-413232,2023,2023_Viagem.csv,413232,25/07/2023,26/07/2023,MARGARIDA CRISTINA DE QUADROS,Presidência da República,Presidência da República - Unidades com vínculo direto,Foz do Iguaçu/PR,"Acompanhar a Primeira Dama em evento a convite da Itaipu Binacional - 1º Encontro de Integração de Mulheres Latino Americanas, na Cidade de Foz do Iguaçu - PR, em companhia das ministras Cida Gonçalves (Ministra das Mulheres) e Esther Dweck (Ministra da Gestão e Inovação).",001288/23,Realizada,SIM,Demanda chegou ao setor na data de 26/07/2023.,453.53,0.0,0.0,0.0,453.53,agenda_com_mencao,média,False,Portal da Transparência — Download de Viagens 2023 (2023_Viagem.csv:413232),https://portaldatransparencia.gov.br/download-de-dados/viagens/2023,"0000000000019126184;001288/23;Realizada;SIM;Demanda chegou ao setor na data de 26/07/2023.;20000;Presidência da República;20000;Presidência da República - Unidades com vínculo direto;***.691.509-**;MARGARIDA CRISTINA DE QUADROS;;CCX-0215;CCX-0215;25/07/2023;26/07/2023;Foz do Iguaçu/PR;Acompanhar a Primeira Dama em evento a convite da Itaipu Binacional - 1º Encontro de Integração de Mulheres Latino Americanas, na Cidade de Foz do Iguaçu - PR, em companhia das ministras Cida Gonçalves (Ministra das Mulheres) e Esther Dweck (Ministra da Gestão e Inovação).;453,53;0,00;0,00;0,00",diarias_estadia,Diárias / estadia,"Maior parte do valor está em diárias/estadia, segundo o CSV oficial de viagens.",agenda/evento,2023-07-25,{'DIÁRIAS': 453.53},[],"[{'sequence': '2', 'origin_date': '25/07/2023', 'origin': 'Foz do Iguaçu, Paraná, Brasil', 'destination_date': '26/07/2023', 'destination': 'BRASÍLIA, DISTRITO FEDERAL, BRASIL', 'transport': 'Veículo Oficial', 'daily_allowances': '1,50', 'mission': 'Não'}, {'sequence': '1', 'origin_date': '25/07/2023', 'origin': 'BRASÍLIA, DISTRITO FEDERAL, BRASIL', 'destination_date': '25/07/2023', 'destination': 'Foz do Iguaçu, Paraná, Brasil', 'transport': 'Veículo Oficial', 'daily_allowances': '0,00', 'mission': 'Sim'}]"
2023-0000000000019126181-413230,2023,2023_Viagem.csv,413230,25/07/2023,26/07/2023,TAYNARA PRETTO TENORIO DA CUNHA,Presidência da República,Presidência da República - Unidades com vínculo direto,Foz do Iguaçu/PR,"Acompanhar a Primeira Dama em evento a convite da Itaipu Binacional - Encontro de Integração de Mulheres Latino Americanas, na Cidade de Foz do Iguaçu - PR.",001287/23,Realizada,SIM,O convite chegou recentemente.,453.53,0.0,0.0,0.0,453.53,agenda_com_mencao,média,False,Portal da Transparência — Download de Viagens 2023 (2023_Viagem.csv:413230),https://portaldatransparencia.gov.br/download-de-dados/viagens/2023,"0000000000019126181;001287/23;Realizada;SIM;O convite chegou recentemente.;20000;Presidência da República;20000;Presidência da República - Unidades com vínculo direto;***.291.549-**;TAYNARA PRETTO TENORIO DA CUNHA;;CCX-0213;CCX-0213;25/07/2023;26/07/2023;Foz do Iguaçu/PR;Acompanhar a Primeira Dama em evento a convite da Itaipu Binacional - Encontro de Integração de Mulheres Latino Americanas, na Cidade de Foz do Iguaçu - PR.;453,53;0,00;0,00;0,00",diarias_estadia,Diárias / estadia,"Maior parte do valor está em diárias/estadia, segundo o CSV oficial de viagens.",agenda/evento,2023-07-25,{'DIÁRIAS': 453.53},[],"[{'sequence': '2', 'origin_date': '25/07/2023', 'origin': 'Foz do Iguaçu, Paraná, Brasil', 'destination_date': '26/07/2023', 'destination': 'BRASÍLIA, DISTRITO FEDERAL, BRASIL', 'transport': 'Veículo Oficial', 'daily_allowances': '1,50', 'mission': 'Não'}, {'sequence': '1', 'origin_date': '25/07/2023', 'origin': 'BRASÍLIA, DISTRITO FEDERAL, BRASIL', 'destination_date': '25/07/2023', 'destination': 'Foz do Iguaçu, Paraná, Brasil', 'transport': 'Veículo Oficial', 'daily_allowances': '0,00', 'mission': 'Sim'}]"
2023-0000000000019126020-413099,2023,2023_Viagem.csv,413099,25/07/2023,26/07/2023,NEUDICLEIA NERES DE OLIVEIRA,Presidência da República,Presidência da República - Unidades com vínculo direto,Foz do Iguaçu/PR,"Acompanhar a Primeira Dama em evento a convite da Itaipu Binacional - 1º Encontro de Integração de Mulheres Latino Americanas, na Cidade de Foz do Iguaçu - PR, em companhia das ministras Cida Gonçalves (Ministra das Mulheres) e Esther Dweck (Ministra da Gestão e Inovação).",001286/23,Realizada,SIM,O convite chegou recentemente.,453.53,0.0,0.0,0.0,453.53,agenda_com_mencao,média,False,Portal da Transparência — Download de Viagens 2023 (2023_Viagem.csv:413099),https://portaldatransparencia.gov.br/download-de-dados/viagens/2023,"0000000000019126020;001286/23;Realizada;SIM;O convite chegou recentemente.;20000;Presidência da República;20000;Presidência da República - Unidades com vínculo direto;***.251.419-**;NEUDICLEIA NERES DE OLIVEIRA;;CCX-0217;CCX-0217;25/07/2023;26/07/2023;Foz do Iguaçu/PR;Acompanhar a Primeira Dama em evento a convite da Itaipu Binacional - 1º Encontro de Integração de Mulheres Latino Americanas, na Cidade de Foz do Iguaçu - PR, em companhia das ministras Cida Gonçalves (Ministra das Mulheres) e Esther Dweck (Ministra da Gestão e Inovação).;453,53;0,00;0,00;0,00",diarias_estadia,Diárias / estadia,"Maior parte do valor está em diárias/estadia, segundo o CSV oficial de viagens.",agenda/evento,2023-07-25,{'DIÁRIAS': 453.53},[],"[{'sequence': '2', 'origin_date': '25/07/2023', 'origin': 'Foz do Iguaçu, Paraná, Brasil', 'destination_date': '26/07/2023', 'destination': 'BRASÍLIA, DISTRITO FEDERAL, BRASIL', 'transport': 'Veículo Oficial', 'daily_allowances': '1,50', 'mission': 'Não'}, {'sequence': '1', 'origin_date': '25/07/2023', 'origin': 'BRASÍLIA, DISTRITO FEDERAL, BRASIL', 'destination_date': '25/07/2023', 'destination': 'Foz do Iguaçu, Paraná, Brasil', 'transport': 'Veículo Oficial', 'daily_allowances': '0,00', 'mission': 'Sim'}]"
2023-0000000000019125993-413076,2023,2023_Viagem.csv,413076,25/07/2023,26/07/2023,EDSON ANTONIO MOURA PINTO,Presidência da República,Presidência da República - Unidades com vínculo direto,Foz do Iguaçu/PR,"Acompanhar a Primeira Dama em evento a convite da Itaipu Binacional - 1º Encontro de Integração de Mulheres Latino Americanas, na Cidade de Foz do Iguaçu - PR, em companhia das ministras Cida Gonçalves (Ministra das Mulheres) e Esther Dweck (Ministra da Gestão e Inovação).",001285/23,Realizada,SIM,Demanda chegou ao setor na data de 26/07/2023.,453.53,0.0,0.0,0.0,453.53,agenda_com_mencao,média,False,Portal da Transparência — Download de Viagens 2023 (2023_Viagem.csv:413076),https://portaldatransparencia.gov.br/download-de-dados/viagens/2023,"0000000000019125993;001285/23;Realizada;SIM;Demanda chegou ao setor na data de 26/07/2023.;20000;Presidência da República;20000;Presidência da República - Unidades com vínculo direto;***.379.477-**;EDSON ANTONIO MOURA PINTO;;CCX-0215;CCX-0215;25/07/2023;26/07/2023;Foz do Iguaçu/PR;Acompanhar a Primeira Dama em evento a convite da Itaipu Binacional - 1º Encontro de Integração de Mulheres Latino Americanas, na Cidade de Foz do Iguaçu - PR, em companhia das ministras Cida Gonçalves (Ministra das Mulheres) e Esther Dweck (Ministra da Gestão e Inovação).;453,53;0,00;0,00;0,00",diarias_estadia,Diárias / estadia,"Maior parte do valor está em diárias/estadia, segundo o CSV oficial de viagens.",agenda/evento,2023-07-25,{'DIÁRIAS': 453.53},[],"[{'sequence': '1', 'origin_date': '25/07/2023', 'origin': 'BRASÍLIA, DISTRITO FEDERAL, BRASIL', 'destination_date': '25/07/2023', 'destination': 'Foz do Iguaçu, Paraná, Brasil', 'transport': 'Veículo Oficial', 'daily_allowances': '0,00', 'mission': 'Sim'}, {'sequence': '2', 'origin_date': '25/07/2023', 'origin': 'Foz do Iguaçu, Paraná, Brasil', 'destination_date': '26/07/2023', 'destination': 'BRASÍLIA, DISTRITO FEDERAL, BRASIL', 'transport': 'Veículo Oficial', 'daily_allowances': '1,50', 'mission': 'Não'}]"
2023-0000000000018950891-268505,2023,2023_Viagem.csv,268505,25/05/2023,25/05/2023,ROBERTO NEVES SANT ANNA,Ministério do Planejamento e Orçamento,Fundação Instituto Brasileiro de Geografia e Estatística,BRASÍLIA/DF,"Convite. Almoço oferecido pelo Presidente da República e Senhora Janja Lula da Silva por ocasião do Dia da África, a realizar-se às 12h30, 25 de maio de 2023, quinta-feira, no Palácio Itamaraty.",014554/23,Realizada,SIM,Convocação extraordinária.,255.66,3673.53,0.0,0.0,3929.19,comitiva_presidencial_com_mencao,média,False,Portal da Transparência — Download de Viagens 2023 (2023_Viagem.csv:268505),https://portaldatransparencia.gov.br/download-de-dados/viagens/2023,"0000000000018950891;014554/23;Realizada;SIM;Convocação extraordinária.;47000;Ministério do Planejamento e Orçamento;25205;Fundação Instituto Brasileiro de Geografia e Estatística;***.738.347-**;ROBERTO NEVES SANT ANNA;TECNOL INF GEOGRAFICA ESTATISTICA;FEX-0108;FEX-0108;25/05/2023;25/05/2023;BRASÍLIA/DF;Convite. Almoço oferecido pelo Presidente da República e Senhora Janja Lula da Silva por ocasião do Dia da África, a realizar-se às 12h30, 25 de maio de 2023, quinta-feira, no Palácio Itamaraty.;255,66;3673,53;0,00;0,00",alimentacao_comida,Agenda com almoço/comida,O texto oficial menciona almoço/refeição/comida na agenda. Não significa nota de restaurante; serve como pista para fiscalizar.,comida/alimentação,2023-05-25,"{'DIÁRIAS': 255.66, 'PASSAGEM': 3673.53}","[{'transport': 'Aéreo', 'origin': 'RIO DE JANEIRO, RIO DE JANEIRO, BRASIL', 'destination': 'BRASÍLIA, DISTRITO FEDERAL, BRASIL', 'return_origin': 'BRASÍLIA, DISTRITO FEDERAL, BRASIL', 'return_destination': 'RIO DE JANEIRO, RIO DE JANEIRO, BRASIL', 'issue_date': '25/05/2023', 'value': 3673.53}]","[{'sequence': '1', 'origin_date': '25/05/2023', 'origin': 'RIO DE JANEIRO, RIO DE JANEIRO, BRASIL', 'destination_date': '25/05/2023', 'destination': 'BRASÍLIA, DISTRITO FEDERAL, BRASIL', 'transport': 'Aéreo', 'daily_allowances': '0,00', 'mission': 'Sim'}, {'sequence': '2', 'origin_date': '25/05/2023', 'origin': 'BRASÍLIA, DISTRITO FEDERAL, BRASIL', 'destination_date': '25/05/2023', 'destination': 'RIO DE JANEIRO, RIO DE JANEIRO, BRASIL', 'transport': 'Aéreo', 'daily_allowances': '0,50', 'mission': 'Não'}]"
2023-0000000000018947287-265490,2023,2023_Viagem.csv,265490,25/05/2023,25/05/2023,CIMAR AZEREDO PEREIRA,Ministério do Planejamento e Orçamento,Fundação Instituto Brasileiro de Geografia e Estatística,BRASÍLIA/DF,"Convite. Almoço oferecido pelo Presidente da República e Senhora Janja Lula da Silva por ocasião do Dia da África, a realizar-se às 12h30, 25 de maio de 2023, quinta-feira, no Palácio Itamaraty.",014467/23,Realizada,SIM,Convocação extraordinária.,281.83,3673.53,0.0,0.0,3955.36,comitiva_presidencial_com_mencao,média,False,Portal da Transparência — Download de Viagens 2023 (2023_Viagem.csv:265490),https://portaldatransparencia.gov.br/download-de-dados/viagens/2023,"0000000000018947287;014467/23;Realizada;SIM;Convocação extraordinária.;47000;Ministério do Planejamento e Orçamento;25205;Fundação Instituto Brasileiro de Geografia e Estatística;***.014.027-**;CIMAR AZEREDO PEREIRA;TECNOL INF GEOGRAFICA ESTATISTICA;CCX-0115;CCX-0115;25/05/2023;25/05/2023;BRASÍLIA/DF;Convite. Almoço oferecido pelo Presidente da República e Senhora Janja Lula da Silva por ocasião do Dia da África, a realizar-se às 12h30, 25 de maio de 2023, quinta-feira, no Palácio Itamaraty.;281,83;3673,53;0,00;0,00",alimentacao_comida,Agenda com almoço/comida,O texto oficial menciona almoço/refeição/comida na agenda. Não significa nota de restaurante; serve como pista para fiscalizar.,comida/alimentação,2023-05-25,"{'DIÁRIAS': 281.83, 'PASSAGEM': 3673.53}","[{'transport': 'Aéreo', 'origin': 'RIO DE JANEIRO, RIO DE JANEIRO, BRASIL', 'destination': 'BRASÍLIA, DISTRITO FEDERAL, BRASIL', 'return_origin': 'BRASÍLIA, DISTRITO FEDERAL, BRASIL', 'return_destination': 'RIO DE JANEIRO, RIO DE JANEIRO, BRASIL', 'issue_date': '25/05/2023', 'value': 3673.53}]","[{'sequence': '2', 'origin_date': '25/05/2023', 'origin': 'BRASÍLIA, DISTRITO FEDERAL, BRASIL', 'destination_date': '25/05/2023', 'destination': 'RIO DE JANEIRO, RIO DE JANEIRO, BRASIL', 'transport': 'Aéreo', 'daily_allowances': '0,50', 'mission': 'Não'}, {'sequence': '1', 'origin_date': '25/05/2023', 'origin': 'RIO DE JANEIRO, RIO DE JANEIRO, BRASIL', 'destination_date': '25/05/2023', 'destination': 'BRASÍLIA, DISTRITO FEDERAL, BRASIL', 'transport': 'Aéreo', 'daily_allowances': '0,00', 'mission': 'Sim'}]"
2023-0000000000019324775-567522,2023,2023_Viagem.csv,567522,22/09/2023,22/09/2023,MARCOS LUCHIANCENKOL,Ministério da Fazenda,Ministério da Fazenda - Unidades com vínculo direto,Campo Mourão/PR,Participar de reunião com a primeira-dama do Estado em Campo Mourão,003161/23,Realizada,SIM,"O convite para participar do evento, em Campo Mourão, foi recebido em 18/09/2023 e veio da SRRF09. A participação é importante para a imagem institucional e para as parcerias da RFB.",120.54,0.0,0.0,0.0,120.54,agenda_com_mencao,média,False,Portal da Transparência — Download de Viagens 2023 (2023_Viagem.csv:567522),https://portaldatransparencia.gov.br/download-de-dados/viagens/2023,"0000000000019324775;003161/23;Realizada;SIM;O convite para participar do evento, em Campo Mourão, foi recebido em 18/09/2023 e veio da SRRF09. A participação é importante para a imagem institucional e para as parcerias da RFB.;25000;Ministério da Fazenda;25000;Ministério da Fazenda - Unidades com vínculo direto;***.073.928-**;MARCOS LUCHIANCENKOL;ANALISTA TRIBUTARIO REC FEDERAL BRASIL;FGR-3;FGR-3;22/09/2023;22/09/2023;Campo Mourão/PR;Participar de reunião com a primeira-dama do Estado em Campo Mourão;120,54;0,00;0,00;0,00",diarias_estadia,Diárias / estadia,"Maior parte do valor está em diárias/estadia, segundo o CSV oficial de viagens.",sem alerta automático,2023-09-22,{'DIÁRIAS': 120.54},[],"[{'sequence': '2', 'origin_date': '22/09/2023', 'origin': 'Campo Mourão, Paraná, Brasil', 'destination_date': '22/09/2023', 'destination': 'MARINGÁ, PARANÁ, BRASIL', 'transport': 'Veículo Oficial', 'daily_allowances': '0,50', 'mission': 'Não'}, {'sequence': '1', 'origin_date': '22/09/2023', 'origin': 'MARINGÁ, PARANÁ, BRASIL', 'destination_date': '22/09/2023', 'destination': 'Campo Mourão, Paraná, Brasil', 'transport': 'Veículo Oficial', 'daily_allowances': '0,00', 'mission': 'Sim'}]"
2023-0000000000019324753-567504,2023,2023_Viagem.csv,567504,22/09/2023,22/09/2023,MARCOS WANDERLEY DE SOUZA,Ministério da Fazenda,Ministério da Fazenda - Unidades com vínculo direto,Campo Mourão/PR,Participar de reunião com a primeira-dama do Estado em Campo Mourão,003160/23,Realizada,SIM,"O convite para participar do evento, em Campo Mourão, foi recebido em 18/09/2023 e veio da SRRF09. A participação é importante para a imagem institucional e para as parcerias da RFB.",120.54,0.0,0.0,0.0,120.54,agenda_com_mencao,média,False,Portal da Transparência — Download de Viagens 2023 (2023_Viagem.csv:567504),https://portaldatransparencia.gov.br/download-de-dados/viagens/2023,"0000000000019324753;003160/23;Realizada;SIM;O convite para participar do evento, em Campo Mourão, foi recebido em 18/09/2023 e veio da SRRF09. A participação é importante para a imagem institucional e para as parcerias da RFB.;25000;Ministério da Fazenda;25000;Ministério da Fazenda - Unidades com vínculo direto;***.689.121-**;MARCOS WANDERLEY DE SOUZA;AUDITOR-FISCAL DA RECEITA FEDERAL BRASIL;FEX-0107;FEX-0107;22/09/2023;22/09/2023;Campo Mourão/PR;Participar de reunião com a primeira-dama do Estado em Campo Mourão;120,54;0,00;0,00;0,00",diarias_estadia,Diárias / estadia,"Maior parte do valor está em diárias/estadia, segundo o CSV oficial de viagens.",sem alerta automático,2023-09-22,{'DIÁRIAS': 120.54},[],"[{'sequence': '2', 'origin_date': '22/09/2023', 'origin': 'Campo Mourão, Paraná, Brasil', 'destination_date': '22/09/2023', 'destination': 'MARINGÁ, PARANÁ, BRASIL', 'transport': 'Veículo Oficial', 'daily_allowances': '0,50', 'mission': 'Não'}, {'sequence': '1', 'origin_date': '22/09/2023', 'origin': 'MARINGÁ, PARANÁ, BRASIL', 'destination_date': '22/09/2023', 'destination': 'Campo Mourão, Paraná, Brasil', 'transport': 'Veículo Oficial', 'daily_allowances': '0,00', 'mission': 'Sim'}]"
